product_id,url,name,brand,sku,category,category_path,price,currency,pack_size,availability,description,specifications,image_urls,variants,alternative_products,extraction_method,missing_fields,scraped_at
96bf7cfda88f09d9,https://www.safcodental.com/product/microflex-reg-midknight-trade-touch,Microflex MidKnight Touch,Ansell,DRCDB,Dental Exam Gloves,"[""Dental Exam Gloves"", ""Nitrile gloves""]",13.49,USD,100 gloves per box,in_stock,"Powder-free nitrile exam gloves.

ERGOFORM technology reduces muscle strain and improves comfort
Textured fingertip finish
Beaded cuff
Ambidextrous
Black color
Thickness: at palm 2.8 mils; at fingertip 4.3 mils
100 gloves per box
Order 10 boxes to purchase a case",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcdb.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",[],[],rules,[],2026-07-01T07:50:07.294566Z
a058b569232d1310,https://www.safcodental.com/product/micro-touch-reg-nitrafree-trade-pink,Micro-Touch NitraFree Pink,Ansell,DRCDA,Dental Exam Gloves,"[""Dental Exam Gloves"", ""Nitrile gloves""]",15.99,USD,100 gloves per box,in_stock,"Powder-free nitrile exam gloves.
Made from a durable and soft nitrile formulation manufactured without chemical accelerators, helping to protect the user from allergies.

Textured fingertip finish
Beaded cuff
Ambidextrous
Pink color
Thickness: at palm 3.1 mils; at fingertip 5.5 mils
100 gloves per box
Order 10 boxes to purchase a case
Tested for use with chemotherapy drugs",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcda.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",[],[],rules,[],2026-07-01T07:50:09.121994Z
62c9d48ccbc07149,https://www.safcodental.com/product/micro-touch-reg-nitrafree-trade-blue,Micro-Touch NitraFree Blue,Ansell,DRCCZ,Dental Exam Gloves,"[""Dental Exam Gloves"", ""Nitrile gloves""]",19.99,USD,200 gloves per box,in_stock,"Powder-free nitrile exam gloves.
Comfortable and reliable protection with a low dermatits potential. Made without sulfur-based chemical accelerants for tactility and to help prevent allergic reactions.

Textured fingertip finish
Beaded cuff
Ambidextrous
Blue color
Thickness: at palm 2.8 mils; at fingertip 3.9 mils
200 gloves per box (X-large 180 gloves per box)
Order 10 boxes to purchase a case
Tested for use with chemotherapy drugs",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drccz.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",[],[],rules,[],2026-07-01T07:50:09.875395Z
ffc4709ac3146abf,https://www.safcodental.com/product/carbon-reg-air,Carbon Air,Cranberry,DRCCY,Dental Exam Gloves,"[""Dental Exam Gloves"", ""Nitrile gloves""]",29.49,USD,300 gloves per box,in_stock,"Powder-free nitrile exam gloves.
Exceptionally strong and flexible formulation prevents tearing, especially while donning.

Textured fingertip finish
Beaded cuff
Ambidextrous
Black
Thickness: at palm 2.0mils; at fingertips 2.7mils
300 gloves per box (250 for x-large)
Order 10 boxes to purchase a case",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drccy_2.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",[],[],rules,[],2026-07-01T07:50:13.090562Z
3809894ebbc5d24a,https://www.safcodental.com/product/nitriderm-sup-reg-sup-nbsp-nitrile-surgical-gloves,NitriDerm nitrile surgical gloves,Innovative Healthcare,DRECM,Dental Exam Gloves,"[""Dental Exam Gloves"", ""Surgical gloves""]",64.49,USD,,in_stock,"Nitrile powder-free sterile surgical gloves

Textured finish
Beaded cuff
Right/left hand specific
White color
Thickness at fingertips: 7.0 mils
Length: 12""
50 pairs (100 gloves) per box
4 boxes in a case",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drecm.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",[],[],rules,[],2026-07-01T07:50:13.828364Z
9c010a831f5accf3,https://www.safcodental.com/product/dermassist-sup-reg-sup-latex-surgical-gloves,DermAssist latex surgical gloves,Innovative Healthcare,DRECL,Dental Exam Gloves,"[""Dental Exam Gloves"", ""Surgical gloves""]",44.49,USD,,in_stock,"Latex powder-free sterile surgical gloves

Textured finish
Beaded cuff
Right/left hand specific
Natural latex&nbsp;color
Thickness: at palm 7.5 mils; at fingertips: 8.0 mils
Length: 11.6"" (295mm)
50 pairs (100 gloves)&nbsp;gloves per box
4 boxes in a case",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drecl.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",[],[],rules,[],2026-07-01T07:50:15.829581Z
c8b3f89193c3588c,https://www.safcodental.com/product/encore-reg-sensi-touch-reg-pf,Encore Sensi-Touch PF,Ansell,DREBH,Dental Exam Gloves,"[""Dental Exam Gloves"", ""Surgical gloves""]",56.49,USD,,in_stock,"Latex powder-free sterile surgical gloves.

Textured finish
Beaded cuff
Right/left hand specific
Polymer coated for fast and easy donning
Natural latex color
50 pairs (100 gloves) per box
4 boxes in a case",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drebh.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",[],[],rules,[],2026-07-01T07:50:17.831950Z
a24fec624b62db24,https://www.safcodental.com/product/nuvo-trade,Nuvo,Dash,DRuII-lc,Dental Exam Gloves,"[""Dental Exam Gloves"", ""Vinyl gloves""]",7.49,USD,100 gloves per box,in_stock,"Powder-free vinyl examination gloves.
Soft, form fitting gloves designed to retain the superior elongation properties of latex normally absent from vinyl gloves.

Smooth finish
Beaded cuff
Non-chlorinated
Ambidextrous
Gloves are white
Thickness: at palm 3.2 mils; at fingertip 2.3 mils
100 gloves per box
10 boxes in a case",{},"[""https://www.safcodental.com/media/catalog/product/d/r/druii_lc.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",[],[],rules,[],2026-07-01T07:50:19.845103Z
55de0ce0ff6db184,https://www.safcodental.com/product/wire-glove-box-holder,Wire glove box holder,Unimed,DRvCD-lc,Dental Exam Gloves,"[""Dental Exam Gloves"", ""Glove Holder""]",21.49,USD,,in_stock,"Three size options to hold 2, 3 or 4 glove boxes. 4"" depth can accommodate virtually any size glove box on the market. Steel construction with baked-on white finish. Includes wall mounting hardware.&nbsp;",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drvcd_lc.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",[],[],rules,[],2026-07-01T07:50:21.831185Z
950273de17de34cf,https://www.safcodental.com/product/safco-surestitch-trade-sutures,Safco SureStitch sutures,Safco,PFEMN,Sutures & Surgical Products,"[""Sutures & surgical products"", ""Sutures""]",30.49,USD,,in_stock,"Extra sharp cutting edges on the needle reduce tissue drag and produce a precise, smooth penetration with minimal trauma. Needle channel is fitted to the specific size of the suture material. Excellent handling and tying characteristics. Reverse cutting.
Plain gut (catgut): Made of first quality raw material, catgut has extremely high tensile strength. Every strand is precision polished to a uniform diameter, permitting smooth and secure knotting.
Chromic gut (catgut): Produced with the same precision and quality materials as plain gut, plus treated with chromic acid salts to decrease tissue reactivity and provide a slower absorption rate.
Black braided silk: Noncapillary silk has excellent handling and tying characteristics. Modern braiding technique provides a uniform smooth surface and a greater tensile strength.Nylon black monofilament: A non-absorbable polyamide suture with characteristic high tensile strength. The uniform smooth surface permits easy passage through tissue.
For Safco SureStitch&trade; Sutures Chart along with additional information,&nbsp;click here.",{},"[""https://www.safcodental.com/media/catalog/product/p/f/pfemn.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",[],[],rules,[],2026-07-01T07:50:23.842772Z
d785b34e8baefc7f,https://www.safcodental.com/product/myco-medical-reli-reg-pro-sutures,Myco Medical Reli-Pro Sutures,Myco Medical,PFELV,Sutures & Surgical Products,"[""Sutures & surgical products"", ""Sutures""]",8.49,USD,,in_stock,"RELI&reg; PRO&nbsp;sutures from MYCO Medical are premium sterile absorbable and non-absorbable surgical-grade sutures packaged in a new low-memory racetrack tray to improve suture performance
All&nbsp;RELI&reg; PRO sutures include needles made from 300 Series stainless steel for the perfect blend of strength and ductility
RediPass needle coating facilitates smoother needle penetration and reduces tissue dragging
100% in-line manufacturing inspection ensures a smooth and secure needle to suture attachment site

Pure Glide -- Continuous inner lined barrier eliminates any chance for the suture to get caught in gaps
Notched Label -- Medical-grade paper label is notched in place to provide easy product identification and ensurable product integrity
Easy Lift Needle -- The tab, when pressed from behind lifts the needle away from the card for easy removal
Longer Lengths -- Longer suture lengths (up to 36"") are available
Twin Needle Parks -- Securely accommodates and protects all Myco needle configurations",{},"[""https://www.safcodental.com/media/catalog/product/p/f/pfelv.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",[],[],rules,[],2026-07-01T07:50:25.837537Z
131a837f2e4e34f7,https://www.safcodental.com/product/look-trade-sutures,Look sutures,Surgical Specialties,PFEKR,Sutures & Surgical Products,"[""Sutures & surgical products"", ""Sutures""]",36.99,USD,,in_stock,"Made by Surgical Specialties Corporation, with over 50 years suture manufacturing experience and over 25 years experience making stainless steel suture needles. ISO 9001 approved. All products meet or exceed FDA and QSR requirements and U.S.P. specifications. You get consistently sharp cutting needles plus&nbsp;resistance to bending and breaking. All sizes are reverse cutting.
&nbsp;
For&nbsp;Look Sutures Chart&nbsp;along with additional information,&nbsp;click here.",{},"[""https://www.safcodental.com/media/catalog/product/p/f/pfekr.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",[],[],rules,[],2026-07-01T07:50:27.854780Z
1f79c6444230287d,https://www.safcodental.com/product/ethicon-sutures,Ethicon sutures,Ethicon,PFEHV,Sutures & Surgical Products,"[""Sutures & surgical products"", ""Sutures""]",125.49,USD,,in_stock,"Ethicon sutures are made of strong, sharp micrograin stainless steel. An exclusive Ethicon process yields the ideal balance between ductility and resistance to bending. Seamless swaging produces a needle diameter that closely matches the diameter&nbsp;of the attached suture. A micro-thin, super-smooth finish allows the needle to&nbsp;penetrate and pass through the tissue with an almost fluid-like flow.
&nbsp;
For&nbsp;Ethicon Sutures Chart along with additional information,&nbsp;click here.",{},"[""https://www.safcodental.com/media/catalog/product/p/f/pfehv.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",[],[],rules,[],2026-07-01T07:50:33.335718Z
5e7c9b098d639b8d,https://www.safcodental.com/product/perma-sharp-reg-sutures,Perma Sharp sutures,Hu-Friedy,PFEDB,Sutures & Surgical Products,"[""Sutures & surgical products"", ""Sutures""]",73.99,USD,,in_stock,"Suture needles are made from Series 300 Stainless Steel, the ideal alloy for dental sutures. This alloy allows a very fine point geometry, stays sharp throughout the suturing procedure and is less likely to bend and more resistant to breakage. In addition, the needles have a&nbsp;high-polished finish for a smoother penetration.
&nbsp;
For Perma Sharp&reg; Sutures Chart&nbsp;along with additional information,&nbsp;click here.",{},"[""https://www.safcodental.com/media/catalog/product/p/f/pfedb.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",[],[],rules,[],2026-07-01T07:50:38.139864Z
866f848d9f03a82a,https://www.safcodental.com/product/suture-needles-integra-miltex,Suture needles - Integra Miltex,Integra Miltex,PFHIK,Sutures & Surgical Products,"[""Sutures & surgical products"", ""Suture needles""]",52.49,USD,,in_stock,Miltex Regular Surgeon's Needles.,{},"[""https://www.safcodental.com/media/catalog/product/p/f/pfhik.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",[],[],rules,[],2026-07-01T07:50:38.204553Z
